email_id,subject,participants,time,time_normalized,location,topic,processed_at
209,Tudo certo para a reuniao,Professor Luis Almeida,quinta as 16h,2026-04-23T16:00:00,presencial - gabinete 3.12,credibilidade dos dados recolhidos,2026-07-24T21:44:08.428306
1713,RE: Reuniao sobre calendario de avaliacoes,Carolina Silva,quinta as 16h,2026-05-21T16:00:00,presencial - gabinete da direcao,calendario de avaliacoes,2026-07-24T21:44:08.578851
177,Fw: Re: Marcacao de reuniao,Prof. Ricardo Mendes,,,remoto - teams,Prof. Ricardo Mendes,2026-07-24T21:44:08.718236
4800,Re: Tudo certo para a reuniao,Professor Luis Almeida,amanha as 10h,2026-05-04T10:00:00,remoto - zoom,Professor Luis Almeida,2026-07-24T21:44:08.850836
974,Fw: Necessidade de remarcar,Rita Fernandes,amanha as 15h,2026-04-06T15:00:00,presencial - sala 2.3,relatorio de progresso,2026-07-24T21:44:09.009922
1278,Cancelamento de reuniao,Professora Sofia Carvalho,ao final do dia,,remoto - zoom,Professora Sofia Carvalho,2026-07-24T21:44:09.158554
2869,RE: Agendamento - acompanhamento pedagogico,Secretaria Academica,amanha as 15h,2026-02-23T15:00:00,presencial - gabinete de orientacao,acompanhamento pedagogico,2026-07-24T21:44:09.342030
3772,Fw: Agendamento - revisao do plano de trabalhos,Professora Ana Costa,segunda de manha,2026-04-13T06:00:00/2026-04-13T12:00:00,presencial - gabinete de orientacao,revisao do plano de trabalhos,2026-07-24T21:44:09.578566
4866,Re: Imprevisto - orientacao da dissertacao,Gabinete de Estagios,segunda de manha,2026-03-09T06:00:00/2026-03-09T12:00:00,presencial - laboratorio de informatica,orientacao da dissertacao,2026-07-24T21:44:09.737751
5405,Re: Necessidade de remarcar,Rita Fernandes,terca as 11h,2026-03-24T11:00:00,presencial - biblioteca,distribuicao de servico docente,2026-07-24T21:44:09.937807
3681,Fw: Confirmado,Coordenacao de Mestrado,depois da aula,,presencial - sala de reunioes do departamento,Coordenacao de Mestrado,2026-07-24T21:44:10.087544
8551,Fw: Confirmacao - processo de estagio,Conselho Pedagogico,segunda de manha,2026-02-23T06:00:00/2026-02-23T12:00:00,presencial - sala B104,processo de estagio,2026-07-24T21:44:10.231184
8662,RE: Disponibilidade para reuniao,Miguel Santos,amanha as 10h,2026-04-27T10:00:00,remoto - teams,horarios do semestre,2026-07-24T21:44:10.410980
8384,RE: Confirmado,Mariana Lopes,antes do seminario,,presencial - biblioteca,Mariana Lopes,2026-07-24T21:44:10.536515
268,Fw: Reuniao sem efeito,Professora Ana Costa,3.12,2026-05-11T03:12:00,presencial - gabinete 3.12,Professora Ana Costa,2026-07-24T21:44:10.691370
6118,Fw: Cancelamento de reuniao,Coordenacao de Mestrado,depois de almoco,,remoto - zoom,Fw: Cancelamento de reuniao,2026-07-24T21:44:10.843544
7875,Fw: Confirmado,Ana Martins,,,presencial - gabinete 3.12,Ana Martins,2026-07-24T21:44:10.975460
9449,Re: Agendamento - submissao de artigo,Secretaria Academica,amanha as 10h,2026-06-02T10:00:00,remoto - teams,submissao de artigo,2026-07-24T21:44:11.123798
3589,Fw: Cancelamento de reuniao,Professora Ana Costa,na proxima semana,2026-05-25T00:00:00/2026-05-31T23:59:59,remoto - zoom,distribuicao de servico docente,2026-07-24T21:44:11.299367
6701,Reuniao sobre distribuicao de servico docente,Professor Luis Almeida,quinta as 16h,2026-02-12T16:00:00,presencial - auditorio principal,distribuicao de servico docente,2026-07-24T21:44:11.457535
7325,Re: Marcacao de reuniao,Secretaria Academica,ao final do dia,,remoto - zoom,submissao de artigo,2026-07-24T21:44:11.608028
1195,Cancelamento de reuniao,Professor Luis Almeida,,,presencial - biblioteca,pedido de equivalencias,2026-07-24T21:44:11.768631
2513,Necessidade de remarcar,Diretor do Curso,segunda de manha,2026-03-16T06:00:00/2026-03-16T12:00:00,remoto - zoom,distribuicao de servico docente,2026-07-24T21:44:11.915788
3155,RE: Necessidade de remarcar,Professor Luis Almeida,dia 18 as 9h30,2026-02-18T09:30:00,remoto - zoom,preparacao da apresentacao,2026-07-24T21:44:12.077438
8019,RE: Imprevisto - avaliacao continua,Prof. Ricardo Mendes,terca as 11h,2026-05-05T11:00:00,remoto - zoom,avaliacao continua,2026-07-24T21:44:12.220086
7368,RE: Cancelamento de reuniao,Professora Ana Costa,quarta a tarde,2026-04-15T12:00:00/2026-04-15T18:00:00,remoto - zoom,preparacao da defesa,2026-07-24T21:44:12.360572
9627,Agendamento - planeamento de aulas,Professora Sofia Carvalho,na proxima semana,2026-04-13T00:00:00/2026-04-19T23:59:59,presencial - sala B104,planeamento de aulas,2026-07-24T21:44:12.518214
8221,Fw: Reuniao confirmada,Secretaria Academica,,,presencial - laboratorio de informatica,Secretaria Academica,2026-07-24T21:44:12.671679
3743,Fw: Indisponibilidade para a reuniao,Secretaria Academica,,,remoto - zoom,Secretaria Academica,2026-07-24T21:44:12.829242
47,RE: Pedido de reuniao,Professora Sofia Carvalho,na proxima semana,2026-04-06T00:00:00/2026-04-12T23:59:59,remoto - zoom,revisao bibliografica,2026-07-24T21:44:12.986236
7372,RE: Cancelamento de reuniao,Prof. Ricardo Mendes,,,presencial - sala 2.3,acompanhamento pedagogico,2026-07-24T21:44:13.147581
366,Ponto de situacao,Professor Luis Almeida,,,remoto - teams,horarios do semestre,2026-07-24T21:44:13.298328
5353,RE: Tudo certo para a reuniao,Professora Sofia Carvalho,,,remoto - zoom,Professora Sofia Carvalho,2026-07-24T21:44:13.426862
4858,Fw: Aviso aos estudantes,Secretaria Academica,,,,submissao dos elementos de avaliacao,2026-07-24T21:44:13.570023
6231,Re: Indisponibilidade para a reuniao,Professor Luis Almeida,,,presencial - sala 2.3,preparacao da defesa,2026-07-24T21:44:13.722661
2738,RE: Reuniao confirmada,Professora Sofia Carvalho,,,presencial - sala B104,Professora Sofia Carvalho,2026-07-24T21:44:13.868084
9774,Pedido de reuniao,Professora Ana Costa,sexta as 14h30,2026-04-10T14:30:00,presencial - laboratorio de informatica,calendario de avaliacoes,2026-07-24T21:44:14.090912
8197,Re: Confirmado,Diretor do Curso,,,remoto - teams,processo de estagio,2026-07-24T21:44:14.234987
8630,RE: Reuniao sem efeito,Carolina Silva,segunda de manha,2026-06-01T06:00:00/2026-06-01T12:00:00,remoto - zoom,Carolina Silva,2026-07-24T21:44:14.373332
6053,Re: Necessidade de remarcar,Coordenacao de Mestrado,durante a manha,2026-05-09T06:00:00/2026-05-09T12:00:00,remoto - google meet,revisao bibliografica,2026-07-24T21:44:14.536449
4442,Reuniao sem efeito,Professora Sofia Carvalho,sexta as 14h30,2026-05-22T14:30:00,remoto - zoom,Professora Sofia Carvalho,2026-07-24T21:44:14.676735
4120,Reuniao sobre preparacao da defesa,Prof. Ricardo Mendes,sexta as 14h30,2026-04-17T14:30:00,presencial - gabinete da direcao,preparacao da defesa,2026-07-24T21:44:14.856744
7261,Re: Reuniao sem efeito,Professora Ana Costa,,,presencial - biblioteca,revisao do plano de trabalhos,2026-07-24T21:44:15.004899
8064,Re: Pedido de reuniao,Professora Ana Costa,quinta as 16h,2026-04-09T16:00:00,remoto - zoom,coordenacao da unidade curricular,2026-07-24T21:44:15.167777
5208,Documentacao em falta,Conselho Pedagogico,,,,Documentacao em falta,2026-07-24T21:44:15.316012
460,Informacao academica,Professora Sofia Carvalho,,,,submissao dos elementos de avaliacao,2026-07-24T21:44:15.467574
9429,Fw: Disponibilidade para reuniao,Conselho Pedagogico,quarta a tarde,2026-02-11T12:00:00/2026-02-11T18:00:00,remoto - teams,revisao do plano de trabalhos,2026-07-24T21:44:15.628293
2826,Confirmacao - preparacao da defesa,Secretaria Academica,antes do seminario,,remoto - teams,preparacao da defesa,2026-07-24T21:44:15.780549
1045,RE: Reuniao confirmada,Carolina Silva,,,presencial - sala de reunioes do departamento,Carolina Silva,2026-07-24T21:44:15.912862
7711,Fw: Necessidade de remarcar,Secretaria Academica,dia 18 as 9h30,2026-04-18T09:30:00,presencial - auditorio principal,relatorio de progresso,2026-07-24T21:44:16.077195
372,Re: Pedido de reuniao,Professora Ana Costa,depois da aula,,presencial - auditorio principal,processo de estagio,2026-07-24T21:44:16.235335
9333,RE: Indisponibilidade para a reuniao,Mariana Lopes,dia 22 as 17h,2026-03-22T17:00:00,presencial - gabinete de orientacao,RE: Indisponibilidade para a reuniao,2026-07-24T21:44:16.388703
1175,Fw: Remarcacao de reuniao,Secretaria Academica,sexta as 14h30,2026-02-20T14:30:00,remoto - zoom,processo de estagio,2026-07-24T21:44:16.545780
5188,Fw: Cancelamento de reuniao,Ana Martins,depois de almoco,,presencial - secretaria,Fw: Cancelamento de reuniao,2026-07-24T21:44:16.678681
8060,Disponibilidade para reuniao,Secretaria Academica,terca as 11h,2026-05-12T11:00:00,remoto - google meet,avaliacao continua,2026-07-24T21:44:16.839223
9782,Imprevisto - distribuicao de servico docente,Coordenacao de Mestrado,,,remoto - zoom,distribuicao de servico docente,2026-07-24T21:44:17.006162
4163,RE: Imprevisto - proposta de projeto,Joao Pereira,quinta as 16h,2026-03-26T16:00:00,remoto - google meet,proposta de projeto,2026-07-24T21:44:17.163573
4269,Fw: Tudo certo para a reuniao,Coordenacao de Mestrado,,,remoto - google meet,Coordenacao de Mestrado,2026-07-24T21:44:17.309756
6945,RE: Agendamento - distribuicao de servico docente,Professora Ana Costa,sexta as 14h30,2026-02-27T14:30:00,remoto - teams,distribuicao de servico docente,2026-07-24T21:44:17.475574
1779,Fw: Necessidade de remarcar,Diretor do Curso,antes do seminario,,remoto - zoom,acompanhamento pedagogico,2026-07-24T21:44:17.627804
6138,Fw: Indisponibilidade para a reuniao,Secretaria Academica,,,presencial - sala 2.3,analise dos resultados dos estudantes,2026-07-24T21:44:17.794407
8564,Fw: Remarcacao de reuniao,Prof. Ricardo Mendes,segunda de manha,2026-03-16T06:00:00/2026-03-16T12:00:00,presencial - biblioteca,revisao do plano de trabalhos,2026-07-24T21:44:17.972217
9776,Re: Agendamento - credibilidade dos dados recolhidos,Gabinete de Estagios,,,presencial - auditorio principal,credibilidade dos dados recolhidos,2026-07-24T21:44:18.146834
1302,Fw: Atualizacao de processo,Ana Martins,,,,submissao dos elementos de avaliacao,2026-07-24T21:44:18.298025
663,Documentacao em falta,Joao Pereira,,,,Documentacao em falta,2026-07-24T21:44:18.452852
4879,RE: Re: Marcacao de reuniao,Professor Luis Almeida,,,presencial - sala 2.3,Professor Luis Almeida,2026-07-24T21:44:18.597856
5402,RE: Cancelamento de reuniao,Conselho Pedagogico,amanha as 15h,2026-03-10T15:00:00,remoto - google meet,Conselho Pedagogico,2026-07-24T21:44:18.755580
1220,Re: Marcacao de reuniao,Secretaria Academica,quarta a tarde,2026-02-18T12:00:00/2026-02-18T18:00:00,presencial - laboratorio de informatica,preparacao da apresentacao,2026-07-24T21:44:18.974376
91,Indisponibilidade para a reuniao,Gabinete de Estagios,depois de almoco,,remoto - teams,Gabinete de Estagios,2026-07-24T21:44:19.126658
6143,Re: Remarcacao de reuniao,Prof. Ricardo Mendes,terca as 11h,2026-02-24T11:00:00,remoto - zoom,validacao de atas,2026-07-24T21:44:19.287544
3305,RE: Agendamento - processo de estagio,Joao Pereira,depois de almoco,,presencial - biblioteca,processo de estagio,2026-07-24T21:44:19.438927
5304,Fw: Tudo certo para a reuniao,Joao Pereira,segunda de manha,2026-03-23T06:00:00/2026-03-23T12:00:00,presencial - gabinete 3.12,analise dos resultados dos estudantes,2026-07-24T21:44:19.598210
9736,Pedido de reuniao,Prof. Ricardo Mendes,sexta as 14h30,2026-05-15T14:30:00,presencial - auditorio principal,calendario de avaliacoes,2026-07-24T21:44:19.761029
5400,Re: Re: Marcacao de reuniao,Prof. Ricardo Mendes,antes do seminario,,presencial - sala B104,coordenacao da unidade curricular,2026-07-24T21:44:19.910246
1511,RE: Re: Marcacao de reuniao,Secretaria Academica,,,presencial - sala de reunioes do departamento,Secretaria Academica,2026-07-24T21:44:20.052870
3646,Re: Confirmado,Professora Ana Costa,amanha as 10h,2026-05-19T10:00:00,presencial - gabinete 3.12,Professora Ana Costa,2026-07-24T21:44:20.192050
693,Fw: Re: Marcacao de reuniao,Professora Ana Costa,,,remoto - zoom,Professora Ana Costa,2026-07-24T21:44:20.341942
1660,RE: Pedido de reuniao,Carolina Silva,antes do seminario,,presencial - sala 2.3,revisao bibliografica,2026-07-24T21:44:20.510523
3174,Fw: Pedido de reuniao,Secretaria Academica,dia 22 as 17h,2026-02-22T17:00:00,presencial - laboratorio de informatica,planeamento de aulas,2026-07-24T21:44:20.666829
4655,RE: Reuniao confirmada,Coordenacao de Mestrado,segunda de manha,2026-05-11T06:00:00/2026-05-11T12:00:00,presencial - gabinete 3.12,credibilidade dos dados recolhidos,2026-07-24T21:44:20.824846
672,Fw: Ponto de situacao,Carolina Silva,ao final do dia,,presencial - sala B104,calendario de avaliacoes,2026-07-24T21:44:20.985587
6313,Re: Remarcacao de reuniao,Professora Ana Costa,,,remoto - zoom,horarios do semestre,2026-07-24T21:44:21.152584
6517,Re: Indisponibilidade para a reuniao,Prof. Ricardo Mendes,,,presencial - gabinete de orientacao,revisao bibliografica,2026-07-24T21:44:21.315518
2051,Re: Pedido de reuniao,Secretaria Academica,quarta a tarde,2026-02-18T12:00:00/2026-02-18T18:00:00,presencial - sala 2.3,validacao de atas,2026-07-24T21:44:21.476355
9572,Fw: Reuniao sem efeito,Prof. Ricardo Mendes,,,presencial - auditorio principal,analise dos resultados dos estudantes,2026-07-24T21:44:21.634962
2935,Fw: Ponto de situacao,Prof. Ricardo Mendes,ao final do dia,,presencial - auditorio principal,orientacao da dissertacao,2026-07-24T21:44:21.865864
1398,Confirmado,Coordenacao de Mestrado,quinta as 16h,2026-03-12T16:00:00,remoto - zoom,preparacao da apresentacao,2026-07-24T21:44:22.010971
516,Fw: Cancelamento de reuniao,Professora Ana Costa,antes do seminario,,presencial - sala 2.3,preparacao da defesa,2026-07-24T21:44:22.165109
2891,Indisponibilidade para a reuniao,Rita Fernandes,quinta as 16h,2026-05-14T16:00:00,presencial - secretaria,Rita Fernandes,2026-07-24T21:44:22.325554
9392,Necessidade de remarcar,Joao Pereira,na proxima semana,2026-04-27T00:00:00/2026-05-03T23:59:59,remoto - zoom,proposta de projeto,2026-07-24T21:44:22.506101
1294,Remarcacao de reuniao,Professora Ana Costa,dia 18 as 9h30,2026-05-18T09:30:00,remoto - teams,avaliacao continua,2026-07-24T21:44:22.652456
2886,Fw: Remarcacao de reuniao,Prof. Ricardo Mendes,amanha as 15h,2026-04-07T15:00:00,presencial - biblioteca,validacao de atas,2026-07-24T21:44:22.801279
9877,Reuniao confirmada,Miguel Santos,,,remoto - zoom,Miguel Santos,2026-07-24T21:44:22.936927
5217,Fw: Documentacao em falta,Prof. Ricardo Mendes,,,,submissao dos elementos de avaliacao,2026-07-24T21:44:23.089657
8109,Re: Reuniao confirmada,Professor Luis Almeida,,,presencial - sala B104,Professor Luis Almeida,2026-07-24T21:44:23.234857
7382,Re: Confirmado,Carolina Silva,,,remoto - teams,Re: Confirmado,2026-07-24T21:44:23.362087
8418,RE: Documentacao em falta,Conselho Pedagogico,,,,apreciacao do conselho cientifico,2026-07-24T21:44:23.522876
6460,Fw: Confirmado,Professora Sofia Carvalho,,,presencial - auditorio principal,preparacao da defesa,2026-07-24T21:44:23.662341
2811,RE: Confirmacao - avaliacao continua,Carolina Silva,,,presencial - laboratorio de informatica,avaliacao continua,2026-07-24T21:44:23.819552
6968,Fw: Reuniao sobre preparacao da apresentacao,Rita Fernandes,dia 22 as 17h,2026-03-22T17:00:00,remoto - zoom,preparacao da apresentacao,2026-07-24T21:44:23.979270
9939,Re: Entrega de relatorio,Professora Ana Costa,,,,Professora Ana Costa,2026-07-24T21:44:24.124738
7349,RE: Entrega de relatorio,Professora Ana Costa,,,,calendario de avaliacoes,2026-07-24T21:44:24.276005
142,RE: Marcacao de reuniao,Prof. Ricardo Mendes,durante a manha,2026-02-06T06:00:00/2026-02-06T12:00:00,presencial - sala de reunioes do departamento,orientacao da dissertacao,2026-07-24T21:44:24.430395
1857,Re: Imprevisto - analise dos resultados dos estudantes,Miguel Santos,terca as 11h,2026-04-28T11:00:00,presencial - sala de reunioes do departamento,analise dos resultados dos estudantes,2026-07-24T21:44:24.577958
2680,Fw: Indisponibilidade para a reuniao,Secretaria Academica,depois da aula,,remoto - google meet,Secretaria Academica,2026-07-24T21:44:24.729577
7432,RE: Indisponibilidade para a reuniao,Joao Pereira,depois da aula,,presencial - secretaria,RE: Indisponibilidade para a reuniao,2026-07-24T21:44:24.879510
6491,Fw: Indisponibilidade para a reuniao,Coordenacao de Mestrado,sexta as 14h30,2026-02-27T14:30:00,remoto - zoom,Fw: Indisponibilidade para a reuniao,2026-07-24T21:44:25.058068
1871,Indisponibilidade para a reuniao,Miguel Santos,ao final do dia,,remoto - zoom,Miguel Santos,2026-07-24T21:44:25.216795
2347,RE: Cancelamento de reuniao,Professor Luis Almeida,quinta as 16h,2026-03-05T16:00:00,presencial - laboratorio de informatica,Professor Luis Almeida,2026-07-24T21:44:25.365542
1609,RE: Reuniao sobre planeamento de aulas,Prof. Ricardo Mendes,sexta as 14h30,2026-04-10T14:30:00,presencial - sala B104,planeamento de aulas,2026-07-24T21:44:25.507699
9244,Pedido de esclarecimento,Diretor do Curso,,,,Pedido de esclarecimento,2026-07-24T21:44:25.648906
8326,Fw: Reuniao sem efeito,Miguel Santos,3.12,2026-05-04T03:12:00,presencial - gabinete 3.12,Fw: Reuniao sem efeito,2026-07-24T21:44:25.878769
800,Fw: Tudo certo para a reuniao,Diretor do Curso,quarta a tarde,2026-03-04T12:00:00/2026-03-04T18:00:00,presencial - gabinete da direcao,preparacao da defesa,2026-07-24T21:44:26.022924
2605,Re: Re: Marcacao de reuniao,Secretaria Academica,dia 18 as 9h30,2026-05-18T09:30:00,remoto - zoom,Secretaria Academica,2026-07-24T21:44:26.169480
8285,Reuniao confirmada,Rita Fernandes,,,remoto - google meet,relatorio de progresso,2026-07-24T21:44:26.314647
3683,Imprevisto - credibilidade dos dados recolhidos,Secretaria Academica,quinta as 16h,2026-02-19T16:00:00,remoto - zoom,credibilidade dos dados recolhidos,2026-07-24T21:44:26.454188
1667,Ponto de situacao,Diretor do Curso,,,remoto - zoom,revisao bibliografica,2026-07-24T21:44:26.607516
3650,RE: Remarcacao de reuniao,Professora Sofia Carvalho,antes do seminario,,presencial - auditorio principal,preparacao da apresentacao,2026-07-24T21:44:26.769466
1130,RE: Reuniao confirmada,Professora Sofia Carvalho,,,presencial - gabinete da direcao,Professora Sofia Carvalho,2026-07-24T21:44:26.923695
5,Reuniao sobre distribuicao de servico docente,Secretaria Academica,sexta as 14h30,2026-04-24T14:30:00,presencial - secretaria,distribuicao de servico docente,2026-07-24T21:44:27.109930
6325,Fw: Reuniao sobre preparacao da defesa,Diretor do Curso,,,presencial - gabinete da direcao,preparacao da defesa,2026-07-24T21:44:27.279388
3970,Confirmacao - distribuicao de servico docente,Conselho Pedagogico,,,presencial - sala 2.3,distribuicao de servico docente,2026-07-24T21:44:27.528207
